customer_tweet_id,customer_id,customer_text,response_tweet_id,brand_response
881061,329205,my package says delivered but isn't here.. 🙄,881059,"I'm sorry, don't fret yet! Let's try these steps first: [LINK] Let us know if this helps! ^KJ"
21464,120261,No reply from your hand yet,21467,I just checked and we haven't received your details yet. We'll not be able to work on your concern unless (1/2) ^GK
835477,217610,I had opted for a no cost emi to buy a phone recently. And then I’m told there was a glitch and interest amt wld be refunded as amazon pay,835479,Sorry for the situation. Please share your details here: [LINK] and we'll have the issue checked for you. ^KA
1893469,564565,supposed to get product id 406-0609831-1526764 as Diwali offer. No contact number is there. Please see this issue.,1893468,"Also, please don't provide your order/account details as we consider them to be personal information. ^HK"
1844476,552582,I am unable to find a number to call for assistance as there is no customer support number shown.,1844477,Apologies for the hassle. You may reach out to us here: [LINK] ^AH
2271515,660862,"AGAIN failed to deliver my order. Says ""Attempted"" but I was in all day and no one came. Shocking service. #PrimeSucks",2271513,So sorry! That's not what we like to hear! Please reach out to us here: [LINK] and we can help with this! ^TK
1565057,483183,Ok va bene! Buon fine settimana e buon lavoro #grazie,1565058,"Grazie a te, a presto! ^FA"
2337974,190745,Not good company Amazon,2337976,I understand its taking longer than expected. However please be assured our team is working on resolving this soon.1/2 ^EM
1140879,388550,"I can provide ahmedabad address for delever the same product or i can pick up from last location, i don't want refund, i need this product,",1140881,We have already sent the response via DM. Please refer and revert on the same for further assistance. ^MK
419408,215020,"I have placed an order for TV. The product is not delivered yet, but the status says it has been delivered. # 171-1984226-4751565",419410,That's odd! Let us investigate this further. Please drop your details here: (1/3) ^VM
1305538,425086,"., why is Andy Grove's ""Only The Paranoid Survive"" available *in English* on Kindle in Germany, but not the UK?",1305537,"Hi Jon, please contact us here for support: [LINK] ^AT"
1415997,301539,what contect i lost my temper which service you provide i never purchase any product for you website and i told my Friend never purchase any product,1415999,Sorry that you received a wrong product. Please request a return/replacement here: [LINK] ^NR
2845417,233664,Surprisingly they were still on my porch. Wish Amazon would have their own reliable delivery service. USPS is a horrible entity. Thank you for your prompt response,2845418,"Thank you for the update, Randy! We're always here to help in any way that we can."
49966,127186,Still getting same reply from Amazon. Asking me to wait. Is there any end for this wait.. ? Think after 1yr also i'll get the same answer?,49975,Sorry for the stretch. Kindly wait till the mentioned time and they will get back to you with an update. ^HR
105113,139220,And anytime I contact the support for a fix I get same provoking automated messages (see image attached). [LINK],105116,An account specialist is the best one to address this and answer any questions/concerns you may have. Feel free to reply to the e-mail you received from them. ^VR
2792007,779218,Another birthday year where fucks up your day and mood! Worst delivery men out there. Not impressed with paying for prime anymore,2792005,Oh no! Did we miss an expected delivery date? If we have please let us know what the date was as listed here: [LINK]
2928945,810285,Attendo un riscontro..,2928946,TI abbiamo appena risposto in privato. A presto! ^GA
2474788,707533,"5 packages were meant to be delivered today, 3 haven't arrived yet and 3 have not even been dispatched.",2474790,Sorry to hear about this! Can you advise what the tracking says for the 3 items that haven't arrived? You can find this information via this link: [LINK] ^JC
720778,164816,I have a question about my recent kindle kids purchase.. I thought it got a year of the unlimited free time?,720775,"The Kids Edition tablets, such as the one found here: [LINK] do come with 1 year of Amazon FreeTime. ^SB"
1591682,489287,"trying to reclaim a gc which says it's been redeemed, but not according to my account history",1591680,Sorry to hear that. Get in touch here: [LINK] and we'll be happy to help. ^RS
564880,252339,"Is there a way to make an Amazon Echo disable volume above a certain level? “Alexa, play Taylor Swift””Alexa, volume 10” has caused me to disconnect it.",564879,"I'm sorry, there isn't currently a way to disable the volume level on Alexa devices. If you'd like, you can forward suggestions and feedback to us here: [LINK] ^SB"
963272,348597,"Is all the contest true ? What Amazon offer every time ,? I have never won once 😂😂",963271,"All offers, contest and deals are genuine on Amazon.in. ^PS"
233102,171486,hi I couldn’t see any tickets for Chris Rock Cardiff on the website? Would Amazon be having these?,233101,"Hi, please contact Amazon Tickets here: [LINK] to see if they're available. ^JJ"
1594006,489871,"I’m sitting here at hone the whole time and no knock on the door, no pkg but shows “delivered”. Tired of this. Not ordering anymore",1594007,"I'm sorry for the repeat issues with Amazon Logistics, Chuck. Our team would like to investigate. When you have a moment, 1/2"
499922,234410,"#Miente, #Engaña y se #Ríe de los Clientes, no cumpliendo sus días de entrega comprometidos, telefónicamente y por escrito! La próxima vez, no adquiráis productos de esta empresa!!!",499921,"¡Hola! Lamentamos las molestias ocasionadas, ¿tienes algún pedido pendiente? ^LC"
524902,241393,I have already and it has not been helpful. I have already spent 1+ hour on the phone on this issue and have essentially been told to call back tomorrow. I would like someone with authority to get in contact with me directly.,524903,"I can understand how frustrating this is. We're unable to access your account over Twitter; I hope you'll give us another chance to make it right. Whenever you've got time, please reach us using EZ's link. ^DW"
125309,144099,i freaking love you,125308,We 😍 you too! ^PF
1553218,480561,間違えてAmazonプライム、ポチっちまったんでとりあえず戦闘車を観てる。,1553216,リプライ失礼いたします。意図しないご登録との事で誠に恐縮ですが、プライムには色々な特典がございますのでご活用いただければと存じます。特典については、こちらをご参照ください。[LINK] HM
1257486,414670,promotion code doesn’t work,1257484,"Sorry to hear that, can you tell us a bit more about the promotion you're referring to without sharing any sensitive info? ^JJ"
2469446,706426,I urgently need some help regarding debits from my account by Amazon marketplace. I am no badly overdrawn and have no access to funds as a result.,2469444,"Hi, is this in relation to your Seller account? ^AS"
1369555,438788,still don't have my preorder. Looks like y'all might be loosing a prime customer with this.,1369554,Most carriers deliver up to 8 pm. What's your current tracking and have we missed your delivery date? [LINK] ^AM
1009226,358805,Amazon was the delivery service.,1009228,"I'd like a member of my team to investigate this matter. Please, provide us details here: [LINK] ^JE"
2900978,803585,it is not ok for packages to be left in a driveway behind a car and next to the sidewalk. #beggingtobestolen #runover #contracteddrivers #luckyisawithappen #notcool [LINK],2900976,I'm so sorry for this. Was this for an order you placed? ^DO
451869,222174,"não sei se veio direto pro meu endereço (aqui em casa disseram que não chegou nada) ou se foi pra algum lugar pra eu retirar. só que se foi a segunda opção, não sei que lugar é esse. não tem endereço nenhum aí.",451872,3) Será exibido o endereço da agência onde você deve fazer a retirada. O pedido vai ficar disponível para retirada por um prazo de 7 dias corridos a contar da notificação dos Correios. (2/2) ^HC
